employee_id,department,region,length_of_service,kpi_risk_score
4846,Technology,region_10,16,0.6853088130777271
32738,Technology,region_14,10,0.6852912031650468
1794,Procurement,region_8,9,0.6852609299219549
19261,Analytics,region_2,8,0.6852547740427704
52192,Technology,region_2,12,0.6852256599634459
38020,Technology,region_2,8,0.6852158376882176
47562,Sales & Marketing,region_30,2,0.6851975989638684
11401,Procurement,region_2,15,0.6851287786934943
66097,Procurement,region_15,9,0.685107364620233
64568,Technology,region_15,9,0.6850714661975013
57229,Sales & Marketing,region_26,3,0.6850379168107388
48910,Sales & Marketing,region_16,3,0.6850252462086777
77696,Sales & Marketing,region_9,4,0.6849748007857963
18615,Operations,region_7,17,0.6849528143587474
59215,Sales & Marketing,region_2,4,0.6848522401135836
77780,Sales & Marketing,region_23,8,0.6847945786870926
59082,HR,region_11,15,0.6847787694987207
60629,Sales & Marketing,region_2,9,0.6846294735728709
12689,Sales & Marketing,region_34,5,0.6846224977175019
64891,Analytics,region_2,14,0.6845898747950434
65155,Procurement,region_17,15,0.6845849446430764
13584,Analytics,region_15,16,0.6845530189650978
76543,Operations,region_21,14,0.6844862301524961
75151,HR,region_2,18,0.6843378800709743
36179,Procurement,region_2,10,0.6843302905904286
66951,Technology,region_2,11,0.6843239889532591
65469,Sales & Marketing,region_25,3,0.6843093926882428
37746,Technology,region_27,10,0.684244601702532
60537,Analytics,region_2,9,0.6841865894315782
23028,Sales & Marketing,region_5,4,0.6841419755156761
42861,Sales & Marketing,region_9,1,0.684137436457358
41534,Procurement,region_27,9,0.6841135208385662
2174,Sales & Marketing,region_12,1,0.6840868216306889
7286,Operations,region_7,23,0.6840665245122606
45268,Procurement,region_2,13,0.684010246801596
60362,Sales & Marketing,region_21,4,0.6838516445159015
12678,Sales & Marketing,region_28,9,0.6837842171007467
43679,Sales & Marketing,region_19,5,0.6837191564654028
18400,Sales & Marketing,region_7,2,0.6836832569732629
53087,Analytics,region_2,12,0.6836696034781874
67675,Sales & Marketing,region_16,2,0.6836231283490889
57415,Sales & Marketing,region_16,15,0.6836025791937604
56935,Technology,region_7,14,0.6835946708721424
23249,Sales & Marketing,region_22,8,0.6835248809221797
77082,Procurement,region_17,8,0.6834999875747236
23148,Technology,region_28,8,0.6834820816462622
41741,Technology,region_26,9,0.6834492422918027
64187,Sales & Marketing,region_16,4,0.6833726309068762
35412,Analytics,region_22,17,0.6833247519764843
49679,Procurement,region_7,8,0.6832813704977558
3077,Technology,region_7,9,0.6832405703564577
31517,Sales & Marketing,region_13,10,0.6832028569527958
20682,Technology,region_2,17,0.6831812549445764
71833,Procurement,region_2,20,0.6831416004693792
11959,Sales & Marketing,region_22,6,0.6830953451827372
69056,Sales & Marketing,region_2,3,0.6829625385328856
20284,Procurement,region_2,9,0.6829416670419793
35812,Technology,region_2,15,0.6829364100707018
6473,Procurement,region_11,17,0.6829096263339692
5211,Procurement,region_2,9,0.6828614727606674
65366,Technology,region_2,19,0.682854958773508
24569,Sales & Marketing,region_7,9,0.6828137376610647
42588,Sales & Marketing,region_7,6,0.6827452430791748
5522,Sales & Marketing,region_30,7,0.682725145819859
65142,Procurement,region_7,15,0.6826401836623933
5697,Technology,region_22,16,0.6826276643035941
63855,Procurement,region_2,8,0.6826009293026754
43056,Technology,region_31,9,0.6824847753903209
52627,Technology,region_2,10,0.6824654021660003
28852,Sales & Marketing,region_31,3,0.6824094605800948
55948,Sales & Marketing,region_30,6,0.6823621356605709
67608,Procurement,region_2,16,0.6822413572017022
38430,Procurement,region_17,9,0.6822124333971306
21200,Technology,region_13,12,0.6821927166003611
2811,Procurement,region_7,8,0.682125297956958
10376,Analytics,region_31,10,0.6820712927596982
47588,Sales & Marketing,region_28,10,0.6819319206951487
8230,Sales & Marketing,region_28,10,0.6819252434670894
68588,Technology,region_22,8,0.6819157081704188
77168,Analytics,region_2,17,0.6818650659337352
35848,Legal,region_2,8,0.6818285137873313
71007,Technology,region_26,11,0.6818063967090348
27077,Analytics,region_2,12,0.6817883997270144
36909,Sales & Marketing,region_16,5,0.6817763248811686
29433,Technology,region_2,13,0.6817700173219474
68007,Technology,region_2,8,0.6817577634503542
21660,Sales & Marketing,region_21,10,0.6817258395874669
10688,Sales & Marketing,region_31,9,0.6817204715224597
23355,Sales & Marketing,region_6,2,0.6816971498018007
69077,Technology,region_24,10,0.6816821844603824
35816,Sales & Marketing,region_29,8,0.6816476741191645
5589,Technology,region_13,8,0.6816086570071268
18026,HR,region_7,10,0.68156801987264
46924,Procurement,region_7,11,0.681542694401389
36227,Procurement,region_2,17,0.681473549118642
41834,Sales & Marketing,region_2,2,0.6814075999482222
45966,Sales & Marketing,region_7,8,0.6813823609127126
74059,Technology,region_2,12,0.6813414743032286
5189,Technology,region_2,10,0.6813266075446901
48874,Procurement,region_13,10,0.6811020729928006
9651,Technology,region_27,8,0.6810628075730082
1806,Sales & Marketing,region_16,2,0.6810580660597633
40575,Procurement,region_5,9,0.681012920578659
11971,Sales & Marketing,region_2,8,0.681000274303007
58279,Procurement,region_7,19,0.6809915838741114
10435,Analytics,region_5,8,0.6809901732913123
74314,Sales & Marketing,region_32,4,0.6809865293944763
22534,Sales & Marketing,region_2,10,0.680974087200594
56409,Technology,region_13,14,0.68091433252426
17733,Sales & Marketing,region_7,10,0.6807863930850863
52896,Sales & Marketing,region_26,6,0.6807786317228748
12726,Sales & Marketing,region_31,4,0.6807406523493744
52867,Sales & Marketing,region_34,3,0.6806995637712695
3316,Legal,region_2,12,0.6806879643832592
27627,Procurement,region_17,16,0.680671805034014
39113,Procurement,region_7,10,0.680592182936214
36375,Sales & Marketing,region_16,2,0.6805870349175915
45476,Operations,region_26,19,0.6805631440293236
76668,Procurement,region_11,18,0.6805318249856618
61241,R&D,region_27,8,0.6805164430695458
4336,Technology,region_25,11,0.6804931158298053
49966,Finance,region_2,15,0.6804809170432562
20892,Technology,region_33,8,0.6804744255922391
73418,Sales & Marketing,region_2,3,0.6804617457241044
30549,Technology,region_34,8,0.6804357203786959
38562,Procurement,region_2,9,0.6804282471886327
16337,Procurement,region_10,16,0.680394555110028
44533,Sales & Marketing,region_7,9,0.680380889636461
53387,Technology,region_26,10,0.6803773270456497
36844,Sales & Marketing,region_19,6,0.6803397038713359
25858,Analytics,region_32,8,0.6803174746878989
39814,Technology,region_15,9,0.680288587677011
62425,Sales & Marketing,region_7,10,0.6802325272870109
10455,Analytics,region_26,9,0.6802264432517049
73247,Sales & Marketing,region_16,4,0.6801894828529286
55829,Technology,region_2,15,0.6801497172347459
45387,Sales & Marketing,region_30,7,0.6801005162931998
64265,Sales & Marketing,region_13,5,0.6800813277808617
71042,Sales & Marketing,region_13,3,0.680046357560999
8924,Technology,region_26,8,0.6799983202065493
7783,Finance,region_7,14,0.679991132026631
59511,Sales & Marketing,region_26,3,0.6799643596932484
22220,Procurement,region_2,9,0.6799375874366055
57521,Technology,region_27,8,0.6799146949562958
15110,Sales & Marketing,region_32,3,0.6799096867161245
66317,Technology,region_26,11,0.6799095094406761
30295,Operations,region_27,19,0.6799000021041162
11663,Sales & Marketing,region_16,2,0.6798141806952327
21487,Sales & Marketing,region_7,8,0.6797346879800762
51441,Sales & Marketing,region_16,5,0.6796683471711676
50384,Sales & Marketing,region_7,3,0.6796467873386066
2569,Sales & Marketing,region_23,5,0.6796091895254285
11783,Sales & Marketing,region_2,9,0.6796026626088644
22643,Technology,region_13,9,0.6795033286293078
73168,Sales & Marketing,region_29,6,0.6795027148441456
25655,Sales & Marketing,region_7,8,0.6794969831467418
24445,Technology,region_11,8,0.6794968675879023
77697,Sales & Marketing,region_25,9,0.6794801336312071
27500,HR,region_2,11,0.6794650586035949
23465,Legal,region_2,8,0.6794529560402842
21672,Procurement,region_2,9,0.6794067736006238
14364,Sales & Marketing,region_30,5,0.6793529718274088
30134,Technology,region_26,10,0.6793283244791956
23051,Analytics,region_2,17,0.6792798801054635
8526,Procurement,region_17,13,0.6792631031735806
76865,Sales & Marketing,region_30,3,0.6792269053017679
74577,Procurement,region_2,14,0.6792247785288392
37632,Procurement,region_8,11,0.6791961147155876
4870,Procurement,region_13,11,0.679146843419206
59611,Technology,region_27,11,0.6790550101162588
6387,Sales & Marketing,region_5,4,0.679046623420065
74237,Procurement,region_2,12,0.67891449336594
64258,Sales & Marketing,region_12,2,0.6788270323195703
61072,Analytics,region_21,9,0.6788157972795824
67283,HR,region_2,8,0.6787864780211634
29737,Procurement,region_2,14,0.6787802274742601
14264,Sales & Marketing,region_22,4,0.6787559828425345
49518,Sales & Marketing,region_31,4,0.6787022721249991
62303,Sales & Marketing,region_16,7,0.678642974663356
65727,Sales & Marketing,region_5,4,0.6786063165980147
870,Sales & Marketing,region_10,6,0.6785948583374284
6758,Procurement,region_16,18,0.6785831031301344
49692,Sales & Marketing,region_7,4,0.6785289442800088
10146,Sales & Marketing,region_2,9,0.6784996313725511
21119,HR,region_11,10,0.6784733613739036
58255,Sales & Marketing,region_13,2,0.6784123185845928
34695,Sales & Marketing,region_6,1,0.6783500999510699
60308,Procurement,region_17,10,0.6783381330255949
22666,Procurement,region_10,10,0.6782977001302726
5397,Procurement,region_23,9,0.6782953564804355
1110,Sales & Marketing,region_22,3,0.6781898904138112
34063,Sales & Marketing,region_32,6,0.6780952478912683
32080,Analytics,region_2,16,0.6780765761064834
9713,Procurement,region_20,10,0.6780749904605329
65818,HR,region_2,12,0.678055450746758
3986,Analytics,region_27,10,0.6780433309827559
26769,Legal,region_13,9,0.6779654484439597
17561,Sales & Marketing,region_16,6,0.6778767318341004
75643,Sales & Marketing,region_16,3,0.6778659455003484
31998,Sales & Marketing,region_23,5,0.6778213644365805
77324,Procurement,region_4,15,0.6778015553038261
42835,Sales & Marketing,region_7,8,0.6777801627120865
60756,Procurement,region_10,17,0.6777460138598079
10117,Procurement,region_2,13,0.6777193699198947
61736,Sales & Marketing,region_3,8,0.6776699566604801
25334,Procurement,region_2,11,0.6775782832307691
54814,Sales & Marketing,region_2,6,0.6775432421506319
14746,Procurement,region_7,13,0.6774359694953077
25335,Procurement,region_2,9,0.6773159908313711
15561,Technology,region_2,9,0.6773018598413213
46319,Sales & Marketing,region_6,8,0.6772963817257672
73941,Technology,region_10,9,0.6772625387219552
38333,Sales & Marketing,region_10,7,0.6771263710015805
30172,Procurement,region_26,9,0.6770479406512386
32313,Sales & Marketing,region_15,2,0.6769555654135027
49875,Sales & Marketing,region_11,3,0.6769547259551437
40661,Technology,region_26,9,0.6769433255273466
56703,Technology,region_7,18,0.676870415712989
33009,Technology,region_33,11,0.676635338054205
57898,Procurement,region_17,13,0.676529236046459
74362,Finance,region_2,22,0.6764821045957493
59823,Sales & Marketing,region_22,10,0.6764398435029403
54576,Sales & Marketing,region_16,14,0.6764324641001187
12337,Sales & Marketing,region_29,5,0.6764319751317871
47603,HR,region_4,8,0.6764289016018926
52725,Sales & Marketing,region_22,9,0.6763170754922537
74310,Sales & Marketing,region_4,3,0.6763029226480228
6145,Sales & Marketing,region_7,3,0.6762901519187581
15659,Sales & Marketing,region_30,3,0.6761645770519645
52794,Sales & Marketing,region_4,4,0.676160540440491
26049,Technology,region_27,9,0.6761584641363328
67994,Procurement,region_2,14,0.6760806058847624
12263,Technology,region_2,9,0.6760743297208658
46833,Analytics,region_22,8,0.6759945443099388
19936,Procurement,region_2,8,0.6759773699423928
76887,Technology,region_2,10,0.6759595068345318
75327,Operations,region_2,15,0.6759556194243864
70943,Analytics,region_2,13,0.6759555291013872
49172,Sales & Marketing,region_5,2,0.6758928356266819
7187,Sales & Marketing,region_4,10,0.6756832756692722
10970,Technology,region_22,8,0.6756713803700416
28766,Sales & Marketing,region_30,3,0.6756640332634042
49183,Legal,region_2,8,0.6756467254317218
39561,Sales & Marketing,region_26,4,0.6755547160530797
5824,Procurement,region_31,10,0.6754793623392056
68344,Procurement,region_26,8,0.6754483856266056
42224,Technology,region_14,8,0.6753969306832922
2843,Procurement,region_31,10,0.6753919398375217
15363,Sales & Marketing,region_2,3,0.6752753859411209
18893,Technology,region_26,12,0.6752462148360995
9559,Sales & Marketing,region_16,2,0.675188828388153
76964,Sales & Marketing,region_13,2,0.6751669717199268
66436,Sales & Marketing,region_9,3,0.675160525073882
40995,Technology,region_2,12,0.6751267592720658
69893,Procurement,region_10,8,0.6750157770077642
41222,Sales & Marketing,region_26,7,0.6749974636120019
323,Technology,region_8,8,0.6749895725203375
68667,Analytics,region_2,11,0.6749293193970666
15624,Operations,region_2,17,0.6749191979470408
3997,Procurement,region_2,10,0.6749125697185717
26553,Procurement,region_23,13,0.6749017616479489
37155,Sales & Marketing,region_31,3,0.6749008036464879
52043,Sales & Marketing,region_11,4,0.6748777416123616
54085,Procurement,region_17,18,0.6748625654128729
36005,Procurement,region_7,16,0.6748149048132971
34419,Analytics,region_26,12,0.6747802361169352
2199,Technology,region_2,10,0.674722140221472
75469,Procurement,region_7,8,0.6746553199587122
67067,Technology,region_7,8,0.6746552420331091
30976,Sales & Marketing,region_25,7,0.674641752253368
33451,Sales & Marketing,region_16,4,0.6746140070365199
52171,Procurement,region_13,14,0.6745370590534451
37829,Sales & Marketing,region_11,17,0.6745233351501698
51362,Analytics,region_7,10,0.674487198210621
19619,Sales & Marketing,region_16,3,0.6744431151538645
33671,Sales & Marketing,region_2,9,0.674355508672777
67523,Sales & Marketing,region_16,3,0.6742793892773569
59509,Sales & Marketing,region_26,6,0.6742455131507328
60106,Analytics,region_5,12,0.6741999729186217
59427,Sales & Marketing,region_16,4,0.6741800840954816
59103,Sales & Marketing,region_16,4,0.6741177070723483
43159,Procurement,region_11,11,0.6741148575785854
52351,Sales & Marketing,region_19,5,0.6740808630282086
36122,Procurement,region_17,13,0.6740746923097874
24163,Sales & Marketing,region_2,7,0.6740383072752302
64490,Operations,region_22,11,0.6740216515080765
61466,Procurement,region_2,8,0.674007575839782
51145,Sales & Marketing,region_15,4,0.6739493389340363
2048,Procurement,region_31,8,0.6739153421007961
14864,Sales & Marketing,region_9,4,0.6739129229826468
74093,Operations,region_4,18,0.6739101888979041
31234,Technology,region_7,13,0.6738588152474518
41393,Technology,region_24,8,0.6738503416299596
19782,Procurement,region_2,11,0.67384396858348
45014,Analytics,region_31,10,0.6737488360035702
58653,Technology,region_4,14,0.6737122840575429
32242,Technology,region_2,10,0.6736229525577154
23658,Procurement,region_2,14,0.6735977845626079
18869,Sales & Marketing,region_7,8,0.6734813479517878
35654,Technology,region_4,9,0.6734628548131217
69643,Technology,region_7,8,0.6734215389171018
63860,Sales & Marketing,region_4,8,0.6733427508223283
52962,HR,region_13,9,0.6732876358844586
41603,Sales & Marketing,region_16,5,0.6732753123872929
37192,Procurement,region_2,12,0.6732583671178403
56278,Finance,region_26,9,0.6732556232061907
47014,Sales & Marketing,region_1,2,0.6731745418101156
68409,Sales & Marketing,region_7,5,0.673171377233724
19278,Legal,region_2,12,0.6731640849828138
41024,Sales & Marketing,region_17,2,0.6731243741001899
32288,Technology,region_26,8,0.6731101765835816
55701,HR,region_13,8,0.6730553121612094
77194,Procurement,region_11,10,0.6730500406949553
46684,Sales & Marketing,region_22,8,0.6730269322565617
1980,Sales & Marketing,region_16,6,0.6729908649174469
65816,Operations,region_27,13,0.6728892748378635
49590,Sales & Marketing,region_5,2,0.6728063580102497
41962,Procurement,region_17,9,0.672800024235478
35122,Procurement,region_7,13,0.6727333291130959
57301,Procurement,region_2,14,0.6727328426145989
25676,Sales & Marketing,region_7,6,0.6726960803101744
16142,Technology,region_16,8,0.672693481652299
67593,Sales & Marketing,region_4,4,0.6726541657156492
18052,Sales & Marketing,region_3,9,0.6726070687871797
7708,Procurement,region_17,17,0.6726061294341259
1183,Analytics,region_27,10,0.6725938359718885
73789,Procurement,region_2,10,0.6725853662457018
68112,Sales & Marketing,region_22,8,0.6725513703223472
41203,Technology,region_7,12,0.6724454443542636
8564,Sales & Marketing,region_2,17,0.672436560103558
74511,Procurement,region_2,13,0.6724286702440189
3433,Operations,region_2,18,0.6724219704808686
8304,Technology,region_2,8,0.6722673090747409
38968,Procurement,region_27,10,0.6722645946196525
8268,Technology,region_15,11,0.6722542129640912
41204,Procurement,region_2,12,0.672192778582197
8083,Procurement,region_2,23,0.6721836761355229
52317,Procurement,region_10,17,0.6721345749712012
19353,Finance,region_2,9,0.6721203944874048
43840,Analytics,region_2,11,0.6720245277801808
73874,Sales & Marketing,region_13,2,0.6720218887911203
48419,Analytics,region_2,8,0.6719940309792362
52357,Sales & Marketing,region_24,8,0.6719708845773437
30753,Sales & Marketing,region_4,6,0.6719678701270403
7622,Procurement,region_15,10,0.6719200986720406
75324,Procurement,region_7,11,0.6718912347622776
39086,Sales & Marketing,region_31,5,0.6718018867963267
7672,Operations,region_19,13,0.6717051182533633
60787,Procurement,region_13,13,0.67169812181856
70798,Sales & Marketing,region_28,10,0.6716828851875937
64672,Technology,region_13,9,0.671668547164668
61210,HR,region_2,15,0.6716567875390524
2951,Technology,region_7,8,0.6716313372355502
24914,Sales & Marketing,region_26,3,0.6716196711921918
9135,Procurement,region_22,9,0.6715988622850256
64593,Analytics,region_2,8,0.6715870872182305
434,Sales & Marketing,region_16,7,0.6715651741562614
864,Technology,region_2,8,0.6715596876730129
78066,Procurement,region_7,18,0.6715228001352976
33989,Procurement,region_2,8,0.6714643295995157
66891,Sales & Marketing,region_26,3,0.6714609985659677
71225,Sales & Marketing,region_4,8,0.6714115320657786
22009,Finance,region_2,11,0.6713612718706257
18256,Procurement,region_28,8,0.6713399536384725
13827,HR,region_23,8,0.6713211343981629
19622,Legal,region_2,9,0.6713113128000994
25721,Sales & Marketing,region_29,3,0.6713047492170893
74012,Procurement,region_2,15,0.6712923447329988
55109,Technology,region_15,10,0.6712784116154644
54211,Procurement,region_2,13,0.6712633374310307
8348,Sales & Marketing,region_9,5,0.6712184453765023
37688,Sales & Marketing,region_31,3,0.671210559904611
16100,Sales & Marketing,region_2,6,0.6711489054802113
61717,Sales & Marketing,region_16,5,0.6711145711119425
19576,Sales & Marketing,region_15,5,0.6710902651418884
51812,Procurement,region_2,8,0.671070109888759
52380,Technology,region_2,11,0.6709810068065045
16738,Legal,region_2,12,0.6709743995506082
25206,Analytics,region_19,14,0.6709594375931546
5320,Sales & Marketing,region_16,3,0.6709418694774013
71650,Procurement,region_33,14,0.6708549911674857
66539,HR,region_2,8,0.6707781905736248
42952,Technology,region_24,10,0.6707258755916814
55512,Technology,region_2,9,0.6707241815099249
62213,Sales & Marketing,region_15,2,0.6706908484725107
34369,Analytics,region_15,10,0.6706622130585005
31367,Analytics,region_7,13,0.6706368035151988
44545,Sales & Marketing,region_5,7,0.6706031216605597
41070,Procurement,region_27,8,0.670492160445877
29193,Legal,region_2,10,0.6703781599611823
66607,Procurement,region_2,15,0.6703624512022237
72625,HR,region_2,8,0.6703555554896885
63147,Operations,region_2,17,0.6703179264484065
32555,Sales & Marketing,region_13,2,0.6702767955729493
10943,Procurement,region_2,17,0.6702765514716778
57081,Technology,region_2,8,0.6702490289224468
58847,Sales & Marketing,region_10,3,0.6701302780884075
4252,Procurement,region_19,12,0.6700843827219979
34933,HR,region_13,9,0.6699730732742752
59417,Procurement,region_26,8,0.6699493894408419
55383,Operations,region_27,18,0.6699240772630026
42096,Sales & Marketing,region_27,4,0.6698651702586407
29761,Technology,region_2,8,0.669826830230711
63960,Procurement,region_10,9,0.6698147052179124
50574,Technology,region_20,8,0.6697964502656476
17919,Analytics,region_26,8,0.6697264999999927
21421,Procurement,region_20,10,0.6697228191420699
21377,Analytics,region_13,10,0.6697225751695299
10904,Sales & Marketing,region_7,7,0.6697172273203899
22606,Operations,region_2,14,0.6696997466706238
978,Procurement,region_2,10,0.6695911632760373
76140,Procurement,region_26,10,0.669537510360672
33983,Sales & Marketing,region_2,8,0.669422072480119
48938,HR,region_22,8,0.6694194015933258
50096,Procurement,region_17,8,0.6693736861101672
56358,Procurement,region_2,18,0.6693642872876092
20358,Sales & Marketing,region_25,6,0.6693065310039831
57665,Procurement,region_2,17,0.6692874670491887
46892,Analytics,region_6,15,0.6691981556041725
8185,Technology,region_10,11,0.6691927639601934
14292,Analytics,region_15,13,0.669188870618489
8004,Finance,region_2,16,0.669170034263671
49153,Technology,region_2,11,0.6691694956196234
32240,Technology,region_2,10,0.6691559960812712
55199,Procurement,region_17,10,0.669136423761725
67047,Technology,region_11,8,0.6691037153251482
63600,Technology,region_26,18,0.6690372734763492
28249,R&D,region_2,8,0.6690006037791069
56994,Legal,region_7,10,0.6689796451481113
69001,Operations,region_4,18,0.6689791644182969
73226,Sales & Marketing,region_26,5,0.6689123339109292
27402,Procurement,region_2,16,0.6688925664448252
26913,Sales & Marketing,region_17,7,0.668885442026931
73496,Sales & Marketing,region_16,5,0.6688688619805856
72443,Sales & Marketing,region_2,10,0.668807631485529
40781,Technology,region_15,9,0.668734251931964
53252,Procurement,region_24,10,0.6686847804946744
52165,HR,region_22,11,0.6685959889322575
63203,Technology,region_2,10,0.6685742745272055
43793,Technology,region_2,10,0.6685715281007929
23000,Procurement,region_2,17,0.6685210177178432
33086,Sales & Marketing,region_13,5,0.6684850559212722
15626,Procurement,region_1,10,0.6684590661504817
68579,Sales & Marketing,region_26,3,0.6684122397811915
12222,HR,region_13,8,0.6683631313880757
47009,Technology,region_2,10,0.6682897797202602
22440,Technology,region_2,10,0.668258379187301
57052,Sales & Marketing,region_2,8,0.6682369251765391
47341,Sales & Marketing,region_28,3,0.6681030353344696
35651,Procurement,region_11,10,0.668093047870202
31271,Sales & Marketing,region_22,4,0.6680913660207088
48121,Technology,region_2,10,0.668055289913065
70894,Sales & Marketing,region_2,8,0.6680533491670243
63438,Sales & Marketing,region_2,10,0.6680473612898199
51632,Technology,region_26,9,0.6680222984231057
10325,Finance,region_2,8,0.6680015695211561
67142,Sales & Marketing,region_9,7,0.6680012709881659
23568,R&D,region_2,15,0.6679428016540918
77673,Sales & Marketing,region_2,6,0.6679358393607581
19245,Sales & Marketing,region_13,7,0.667923566614191
59236,Technology,region_7,9,0.6679156315891309
6878,Procurement,region_2,16,0.6678705962358121
40904,Sales & Marketing,region_22,12,0.6678671400788917
37888,Sales & Marketing,region_15,5,0.667850860892285
75907,Operations,region_2,19,0.6678319160283693
42617,Finance,region_15,10,0.6677885757852624
15436,Procurement,region_7,10,0.6677322425776191
47647,Sales & Marketing,region_2,3,0.6677270209734554
44872,Technology,region_7,9,0.6677200287998242
75121,Sales & Marketing,region_15,2,0.6677100727176576
3487,Procurement,region_31,10,0.6676824637738451
46226,Sales & Marketing,region_26,2,0.6676468244862768
43591,Sales & Marketing,region_31,3,0.667635891807826
16807,Procurement,region_2,9,0.6676023137724618
48245,Finance,region_2,8,0.6675797258327949
61573,Analytics,region_26,9,0.6675544171462275
20301,Technology,region_2,10,0.6675462851823789
14633,Sales & Marketing,region_6,7,0.667529077661517
42586,Procurement,region_24,9,0.667456711968086
8595,Procurement,region_16,11,0.6674139159438348
64622,Sales & Marketing,region_1,2,0.6674067760199284
69081,Sales & Marketing,region_15,3,0.6673864226061811
25780,Legal,region_2,11,0.667355223364447
61516,Operations,region_27,16,0.667287295476657
39010,Sales & Marketing,region_2,8,0.6672659542656623
49000,Procurement,region_2,11,0.6672480174644684
75420,Technology,region_7,10,0.6672224346640951
657,Sales & Marketing,region_16,6,0.6671705186586679
71743,Sales & Marketing,region_27,5,0.6671233526160162
67137,Sales & Marketing,region_9,5,0.6670902873666233
76813,HR,region_2,8,0.667061297284086
59381,Legal,region_2,8,0.6670278484131593
5997,Sales & Marketing,region_2,5,0.6669572034259971
6001,Technology,region_2,8,0.6669019807864639
40487,Sales & Marketing,region_13,2,0.6667527982330976
76160,Sales & Marketing,region_26,3,0.6667398540874676
36831,Sales & Marketing,region_30,4,0.6667237705240083
31911,Sales & Marketing,region_9,3,0.6666910199059146
29208,Procurement,region_6,9,0.6665260134838273
26530,Procurement,region_2,10,0.6665211311161898
48057,Sales & Marketing,region_16,5,0.6663688139845447
70657,Sales & Marketing,region_16,3,0.6663545098970205
27,Sales & Marketing,region_16,6,0.6663476520003866
62971,Sales & Marketing,region_14,5,0.666302967733064
29430,Sales & Marketing,region_14,3,0.6662059172912915
59072,Sales & Marketing,region_4,6,0.666154318092754
14401,HR,region_2,10,0.666046002138852
28382,Sales & Marketing,region_9,2,0.6660457395707039
59813,Technology,region_26,8,0.6659203057459886
76139,Finance,region_2,13,0.6658369598994794
49285,Sales & Marketing,region_7,6,0.6658367880608815
66387,Sales & Marketing,region_26,5,0.6657723595255306
58320,Finance,region_2,8,0.6656537483601336
37341,Sales & Marketing,region_26,5,0.6655222209984556
48791,HR,region_31,10,0.6655216697098425
38429,Sales & Marketing,region_11,2,0.6654471006672805
69245,Operations,region_22,17,0.6654308577080896
27751,Sales & Marketing,region_2,13,0.6653696481566158
24147,Sales & Marketing,region_2,7,0.665243027142446
49930,Procurement,region_32,8,0.665113148203843
58371,Procurement,region_2,10,0.6650856297566611
12353,Technology,region_7,11,0.6650733020815319
28072,Sales & Marketing,region_26,7,0.6650252301460068
29052,Technology,region_15,8,0.6649968196795105
25857,Procurement,region_2,12,0.6649891534241652
15498,Procurement,region_7,9,0.6648814714662463
14435,Sales & Marketing,region_13,13,0.6648806371961521
74827,Technology,region_14,9,0.6648790515061087
49791,Sales & Marketing,region_2,3,0.6648414007862814
41363,Analytics,region_31,8,0.6647789517074837
63211,Sales & Marketing,region_2,4,0.6647462707870815
17965,Sales & Marketing,region_2,5,0.6646703230527937
37814,Sales & Marketing,region_16,7,0.6646633138681127
22128,Procurement,region_15,14,0.664650046467751
8297,Sales & Marketing,region_11,2,0.6646313359593237
41945,Analytics,region_2,11,0.6646053984252648
60937,Technology,region_2,11,0.6645511427414813
43074,Sales & Marketing,region_27,3,0.6644858156739049
7180,Procurement,region_27,12,0.6644193073115492
56202,Sales & Marketing,region_16,4,0.6643389420569628
62550,Sales & Marketing,region_2,9,0.6643353109804946
46474,Procurement,region_2,10,0.6643301984608898
63582,Procurement,region_2,12,0.6642798126469758
57643,Technology,region_15,10,0.664212810148192
40871,Sales & Marketing,region_1,7,0.6641743974058161
59805,Sales & Marketing,region_2,4,0.6641098854573844
11053,Procurement,region_17,8,0.6640389293202188
56968,Sales & Marketing,region_7,2,0.6639413642127403
39993,Sales & Marketing,region_3,8,0.6639397437192551
34496,Sales & Marketing,region_22,5,0.663912150393193
17682,Sales & Marketing,region_31,1,0.6638924103744563
70259,Sales & Marketing,region_16,2,0.6638854711069604
73582,Technology,region_13,8,0.6638351290257343
9731,Procurement,region_2,14,0.6638092111509458
22136,Procurement,region_2,8,0.6637455540760137
4239,Procurement,region_2,13,0.66372173434304
77303,Technology,region_2,8,0.6637071211496822
46778,Analytics,region_2,11,0.6636502203865354
66983,Sales & Marketing,region_25,5,0.6636471842181364
57594,Sales & Marketing,region_28,4,0.6636469160486923
44967,Sales & Marketing,region_15,1,0.66364465999593
2722,Procurement,region_27,12,0.6636393554566896
1769,Sales & Marketing,region_28,2,0.6635529908609381
74611,Procurement,region_7,8,0.6635338207411983
74269,Sales & Marketing,region_2,9,0.6634768362265948
58891,Sales & Marketing,region_34,4,0.663440829868923
28670,Sales & Marketing,region_20,4,0.6634338097917033
33108,Procurement,region_2,8,0.6633871231565442
13259,Sales & Marketing,region_34,3,0.6633069243775697
25454,Technology,region_13,8,0.663117810264428
41071,Sales & Marketing,region_32,2,0.6631126032799625
52582,Sales & Marketing,region_15,7,0.6631117558264079
32172,Procurement,region_2,12,0.6630639495046483
7864,Sales & Marketing,region_29,2,0.6630173299413501
71380,Sales & Marketing,region_34,4,0.6629936510716272
74750,Procurement,region_2,8,0.6629679372255614
11476,Sales & Marketing,region_16,6,0.6629662443323397
16476,Procurement,region_7,10,0.6629369427522541
